repayment_id,loan_id,customer_id,installment_no,due_date,paid_date,monthly_payment_idr,delay_days,repayment_status
RP0016875,LN004389,CUS01252,1,2024-03-02,2024-03-02,2818588,0,On Time
RP0016876,LN004389,CUS01252,2,2024-04-01,2024-04-01,2818588,0,On Time
RP0016877,LN004389,CUS01252,3,2024-05-01,2024-05-01,2818588,0,On Time
RP0016878,LN004389,CUS01252,4,2024-05-31,2024-05-31,2818588,0,On Time
RP0016879,LN004389,CUS01252,5,2024-06-30,2024-06-30,2818588,0,On Time
RP0016880,LN004389,CUS01252,6,2024-07-30,2024-07-30,2818588,0,On Time
RP0016881,LN004389,CUS01252,7,2024-08-29,2024-08-29,2818588,0,On Time
RP0016882,LN004389,CUS01252,8,2024-09-28,2024-09-28,2818588,0,On Time
RP0016883,LN004389,CUS01252,9,2024-10-28,2024-10-28,2818588,0,On Time
RP0016884,LN004389,CUS01252,10,2024-11-27,2024-11-27,2818588,0,On Time
RP0016885,LN004389,CUS01252,11,2024-12-27,2024-12-27,2818588,0,On Time
RP0016886,LN004389,CUS01252,12,2025-01-26,2025-01-26,2818588,0,On Time
RP0016887,LN004389,CUS01252,13,2025-02-25,2025-02-25,2818588,0,On Time
RP0016888,LN004389,CUS01252,14,2025-03-27,2025-03-27,2818588,0,On Time
RP0016889,LN004389,CUS01252,15,2025-04-26,2025-04-26,2818588,0,On Time
RP0016890,LN004389,CUS01252,16,2025-05-26,2025-05-26,2818588,0,On Time
RP0016891,LN004389,CUS01252,17,2025-06-25,2025-06-25,2818588,0,On Time
RP0016892,LN004396,CUS00374,1,2022-11-23,2022-11-23,281963,0,On Time
RP0016893,LN004396,CUS00374,2,2022-12-23,2022-12-23,281963,0,On Time
RP0016894,LN004396,CUS00374,3,2023-01-22,2023-01-22,281963,0,On Time
RP0016895,LN004396,CUS00374,4,2023-02-21,2023-02-21,281963,0,On Time
RP0016896,LN004396,CUS00374,5,2023-03-23,2023-03-23,281963,0,On Time
RP0016897,LN004396,CUS00374,6,2023-04-22,2023-04-22,281963,0,On Time
RP0016898,LN004397,CUS02883,1,2022-11-21,2022-11-21,306028,0,On Time
RP0016899,LN004397,CUS02883,2,2022-12-21,2022-12-21,306028,0,On Time
RP0016900,LN004397,CUS02883,3,2023-01-20,2023-01-20,306028,0,On Time
RP0016901,LN004397,CUS02883,4,2023-02-19,2023-02-19,306028,0,On Time
RP0016902,LN004397,CUS02883,5,2023-03-21,2023-03-21,306028,0,On Time
RP0016903,LN004397,CUS02883,6,2023-04-20,2023-04-20,306028,0,On Time
RP0016904,LN004397,CUS02883,7,2023-05-20,2023-05-20,306028,0,On Time
RP0016905,LN004397,CUS02883,8,2023-06-19,2023-06-19,306028,0,On Time
RP0016906,LN004397,CUS02883,9,2023-07-19,2023-07-19,306028,0,On Time
RP0016907,LN004397,CUS02883,10,2023-08-18,2023-08-18,306028,0,On Time
RP0016908,LN004397,CUS02883,11,2023-09-17,2023-09-17,306028,0,On Time
RP0016909,LN004397,CUS02883,12,2023-10-17,2023-10-17,306028,0,On Time
RP0016910,LN004397,CUS02883,13,2023-11-16,2023-11-16,306028,0,On Time
RP0016911,LN004397,CUS02883,14,2023-12-16,2023-12-16,306028,0,On Time
RP0016912,LN004397,CUS02883,15,2024-01-15,2024-01-15,306028,0,On Time
RP0016913,LN004397,CUS02883,16,2024-02-14,2024-02-14,306028,0,On Time
RP0016914,LN004397,CUS02883,17,2024-03-15,2024-03-15,306028,0,On Time
RP0016915,LN004397,CUS02883,18,2024-04-14,2024-04-14,306028,0,On Time
RP0016916,LN004400,CUS00875,1,2023-10-22,2023-10-22,164187,0,On Time
RP0016917,LN004400,CUS00875,2,2023-11-21,2023-11-21,164187,0,On Time
RP0016918,LN004400,CUS00875,3,2023-12-21,2023-12-21,164187,0,On Time
RP0016919,LN004400,CUS00875,4,2024-01-20,2024-01-20,164187,0,On Time
RP0016920,LN004400,CUS00875,5,2024-02-19,2024-02-19,164187,0,On Time
RP0016921,LN004400,CUS00875,6,2024-03-20,2024-03-20,164187,0,On Time
RP0016922,LN004400,CUS00875,7,2024-04-19,2024-04-19,164187,0,On Time
RP0016923,LN004400,CUS00875,8,2024-05-19,2024-05-19,164187,0,On Time
RP0016924,LN004400,CUS00875,9,2024-06-18,2024-06-18,164187,0,On Time
RP0016925,LN004400,CUS00875,10,2024-07-18,2024-07-18,164187,0,On Time
RP0016926,LN004400,CUS00875,11,2024-08-17,2024-08-17,164187,0,On Time
RP0016927,LN004400,CUS00875,12,2024-09-16,2024-09-16,164187,0,On Time
RP0016928,LN004407,CUS02786,1,2024-01-20,2024-01-20,213047,0,On Time
RP0016929,LN004407,CUS02786,2,2024-02-19,2024-02-19,213047,0,On Time
RP0016930,LN004407,CUS02786,3,2024-03-20,2024-03-20,213047,0,On Time
RP0016931,LN004407,CUS02786,4,2024-04-19,2024-04-19,213047,0,On Time
RP0016932,LN004407,CUS02786,5,2024-05-19,2024-05-19,213047,0,On Time
RP0016933,LN004407,CUS02786,6,2024-06-18,2024-06-18,213047,0,On Time
RP0016934,LN004407,CUS02786,7,2024-07-18,2024-07-18,213047,0,On Time
RP0016935,LN004407,CUS02786,8,2024-08-17,2024-08-17,213047,0,On Time
RP0016936,LN004407,CUS02786,9,2024-09-16,2024-09-16,213047,0,On Time
RP0016937,LN004407,CUS02786,10,2024-10-16,2024-10-16,213047,0,On Time
RP0016938,LN004407,CUS02786,11,2024-11-15,2024-11-15,213047,0,On Time
RP0016939,LN004407,CUS02786,12,2024-12-15,2024-12-15,213047,0,On Time
RP0016940,LN004407,CUS02786,13,2025-01-14,2025-01-14,213047,0,On Time
RP0016941,LN004407,CUS02786,14,2025-02-13,2025-02-13,213047,0,On Time
RP0016942,LN004407,CUS02786,15,2025-03-15,2025-03-15,213047,0,On Time
RP0016943,LN004407,CUS02786,16,2025-04-14,2025-04-14,213047,0,On Time
RP0016944,LN004407,CUS02786,17,2025-05-14,2025-05-14,213047,0,On Time
RP0016945,LN004407,CUS02786,18,2025-06-13,2025-06-13,213047,0,On Time
RP0016946,LN004410,CUS00034,1,2024-06-06,2024-06-06,60754,0,On Time
RP0016947,LN004410,CUS00034,2,2024-07-06,2024-07-06,60754,0,On Time
RP0016948,LN004410,CUS00034,3,2024-08-05,2024-08-05,60754,0,On Time
RP0016949,LN004410,CUS00034,4,2024-09-04,2024-09-04,60754,0,On Time
RP0016950,LN004410,CUS00034,5,2024-10-04,2024-10-04,60754,0,On Time
RP0016951,LN004410,CUS00034,6,2024-11-03,2024-11-03,60754,0,On Time
RP0016952,LN004410,CUS00034,7,2024-12-03,2024-12-03,60754,0,On Time
RP0016953,LN004410,CUS00034,8,2025-01-02,2025-01-02,60754,0,On Time
RP0016954,LN004410,CUS00034,9,2025-02-01,2025-02-01,60754,0,On Time
RP0016955,LN004410,CUS00034,10,2025-03-03,2025-03-03,60754,0,On Time
RP0016956,LN004410,CUS00034,11,2025-04-02,2025-04-02,60754,0,On Time
RP0016957,LN004410,CUS00034,12,2025-05-02,2025-05-02,60754,0,On Time
RP0016958,LN004410,CUS00034,13,2025-06-01,2025-06-01,60754,0,On Time
RP0016959,LN004418,CUS01957,1,2022-11-14,2022-11-14,966460,0,On Time
RP0016960,LN004418,CUS01957,2,2022-12-14,2022-12-14,966460,0,On Time
RP0016961,LN004418,CUS01957,3,2023-01-13,2023-01-13,966460,0,On Time
RP0016962,LN004418,CUS01957,4,2023-02-12,2023-02-12,966460,0,On Time
RP0016963,LN004418,CUS01957,5,2023-03-14,2023-03-14,966460,0,On Time
RP0016964,LN004418,CUS01957,6,2023-04-13,2023-04-13,966460,0,On Time
RP0016965,LN004418,CUS01957,7,2023-05-13,2023-05-13,966460,0,On Time
RP0016966,LN004418,CUS01957,8,2023-06-12,2023-06-12,966460,0,On Time
RP0016967,LN004418,CUS01957,9,2023-07-12,2023-07-12,966460,0,On Time
RP0016968,LN004418,CUS01957,10,2023-08-11,2023-08-11,966460,0,On Time
RP0016969,LN004418,CUS01957,11,2023-09-10,2023-09-10,966460,0,On Time
RP0016970,LN004418,CUS01957,12,2023-10-10,2023-10-10,966460,0,On Time
RP0016971,LN004418,CUS01957,13,2023-11-09,2023-11-09,966460,0,On Time
RP0016972,LN004418,CUS01957,14,2023-12-09,2023-12-09,966460,0,On Time
RP0016973,LN004418,CUS01957,15,2024-01-08,2024-01-08,966460,0,On Time
RP0016974,LN004418,CUS01957,16,2024-02-07,2024-02-07,966460,0,On Time
RP0016975,LN004418,CUS01957,17,2024-03-08,2024-03-08,966460,0,On Time
RP0016976,LN004418,CUS01957,18,2024-04-07,2024-04-07,966460,0,On Time
RP0016977,LN004418,CUS01957,19,2024-05-07,2024-05-07,966460,0,On Time
RP0016978,LN004418,CUS01957,20,2024-06-06,2024-06-06,966460,0,On Time
RP0016979,LN004418,CUS01957,21,2024-07-06,2024-07-06,966460,0,On Time
RP0016980,LN004418,CUS01957,22,2024-08-05,2024-08-05,966460,0,On Time
RP0016981,LN004418,CUS01957,23,2024-09-04,2024-09-04,966460,0,On Time
RP0016982,LN004418,CUS01957,24,2024-10-04,2024-10-04,966460,0,On Time
RP0016983,LN004418,CUS01957,25,2024-11-03,2024-11-03,966460,0,On Time
RP0016984,LN004418,CUS01957,26,2024-12-03,2024-12-03,966460,0,On Time
RP0016985,LN004418,CUS01957,27,2025-01-02,2025-01-02,966460,0,On Time
RP0016986,LN004418,CUS01957,28,2025-02-01,2025-02-01,966460,0,On Time
RP0016987,LN004418,CUS01957,29,2025-03-03,2025-03-03,966460,0,On Time
RP0016988,LN004418,CUS01957,30,2025-04-02,2025-04-02,966460,0,On Time
RP0016989,LN004418,CUS01957,31,2025-05-02,2025-05-02,966460,0,On Time
RP0016990,LN004418,CUS01957,32,2025-06-01,2025-06-01,966460,0,On Time
RP0016991,LN004419,CUS00291,1,2024-12-01,2024-12-01,98882,0,On Time
RP0016992,LN004419,CUS00291,2,2024-12-31,2024-12-31,98882,0,On Time
RP0016993,LN004419,CUS00291,3,2025-01-30,2025-01-30,98882,0,On Time
RP0016994,LN004419,CUS00291,4,2025-03-01,2025-03-01,98882,0,On Time
RP0016995,LN004419,CUS00291,5,2025-03-31,2025-03-31,98882,0,On Time
RP0016996,LN004419,CUS00291,6,2025-04-30,2025-04-30,98882,0,On Time
RP0016997,LN004419,CUS00291,7,2025-05-30,2025-05-30,98882,0,On Time
RP0016998,LN004419,CUS00291,8,2025-06-29,2025-06-29,98882,0,On Time
RP0016999,LN004421,CUS01570,1,2024-08-12,2024-08-12,282670,0,On Time
RP0017000,LN004421,CUS01570,2,2024-09-11,2024-09-11,282670,0,On Time
RP0017001,LN004421,CUS01570,3,2024-10-11,2024-10-11,282670,0,On Time
RP0017002,LN004421,CUS01570,4,2024-11-10,2024-11-10,282670,0,On Time
RP0017003,LN004421,CUS01570,5,2024-12-10,2024-12-10,282670,0,On Time
RP0017004,LN004421,CUS01570,6,2025-01-09,2025-01-09,282670,0,On Time
RP0017005,LN004421,CUS01570,7,2025-02-08,2025-02-08,282670,0,On Time
RP0017006,LN004421,CUS01570,8,2025-03-10,2025-03-10,282670,0,On Time
RP0017007,LN004421,CUS01570,9,2025-04-09,2025-04-09,282670,0,On Time
RP0017008,LN004421,CUS01570,10,2025-05-09,2025-05-09,282670,0,On Time
RP0017009,LN004421,CUS01570,11,2025-06-08,2025-06-08,282670,0,On Time
RP0017010,LN004422,CUS00366,1,2024-08-10,2024-08-10,108850,0,On Time
RP0017011,LN004422,CUS00366,2,2024-09-09,2024-09-09,108850,0,On Time
RP0017012,LN004422,CUS00366,3,2024-10-09,2024-10-09,108850,0,On Time
RP0017013,LN004422,CUS00366,4,2024-11-08,2024-11-08,108850,0,On Time
RP0017014,LN004422,CUS00366,5,2024-12-08,2024-12-08,108850,0,On Time
RP0017015,LN004422,CUS00366,6,2025-01-07,2025-01-07,108850,0,On Time
RP0017016,LN004422,CUS00366,7,2025-02-06,2025-02-06,108850,0,On Time
RP0017017,LN004422,CUS00366,8,2025-03-08,2025-03-08,108850,0,On Time
RP0017018,LN004422,CUS00366,9,2025-04-07,2025-04-07,108850,0,On Time
RP0017019,LN004422,CUS00366,10,2025-05-07,2025-05-07,108850,0,On Time
RP0017020,LN004422,CUS00366,11,2025-06-06,2025-06-06,108850,0,On Time
RP0017021,LN004430,CUS00562,1,2023-12-28,2023-12-28,3158106,0,On Time
RP0017022,LN004430,CUS00562,2,2024-01-27,2024-01-27,3158106,0,On Time
RP0017023,LN004430,CUS00562,3,2024-02-26,2024-02-26,3158106,0,On Time
RP0017024,LN004430,CUS00562,4,2024-03-27,2024-03-27,3158106,0,On Time
RP0017025,LN004430,CUS00562,5,2024-04-26,2024-04-26,3158106,0,On Time
RP0017026,LN004430,CUS00562,6,2024-05-26,2024-05-26,3158106,0,On Time
RP0017027,LN004430,CUS00562,7,2024-06-25,2024-06-25,3158106,0,On Time
RP0017028,LN004430,CUS00562,8,2024-07-25,2024-07-25,3158106,0,On Time
RP0017029,LN004430,CUS00562,9,2024-08-24,2024-08-24,3158106,0,On Time
RP0017030,LN004430,CUS00562,10,2024-09-23,2024-09-23,3158106,0,On Time
RP0017031,LN004430,CUS00562,11,2024-10-23,2024-10-23,3158106,0,On Time
RP0017032,LN004430,CUS00562,12,2024-11-22,2024-11-22,3158106,0,On Time
RP0017033,LN004433,CUS03332,1,2023-08-27,2023-08-27,161664,0,On Time
RP0017034,LN004433,CUS03332,2,2023-09-26,2023-09-26,161664,0,On Time
RP0017035,LN004433,CUS03332,3,2023-10-26,2023-10-26,161664,0,On Time
RP0017036,LN004433,CUS03332,4,2023-11-25,2023-11-25,161664,0,On Time
RP0017037,LN004433,CUS03332,5,2023-12-25,2023-12-25,161664,0,On Time
RP0017038,LN004433,CUS03332,6,2024-01-24,2024-01-24,161664,0,On Time
RP0017039,LN004433,CUS03332,7,2024-02-23,2024-02-23,161664,0,On Time
RP0017040,LN004433,CUS03332,8,2024-03-24,2024-03-24,161664,0,On Time
RP0017041,LN004433,CUS03332,9,2024-04-23,2024-04-23,161664,0,On Time
RP0017042,LN004433,CUS03332,10,2024-05-23,2024-05-23,161664,0,On Time
RP0017043,LN004433,CUS03332,11,2024-06-22,2024-06-22,161664,0,On Time
RP0017044,LN004433,CUS03332,12,2024-07-22,2024-07-22,161664,0,On Time
RP0017045,LN004433,CUS03332,13,2024-08-21,2024-08-21,161664,0,On Time
RP0017046,LN004433,CUS03332,14,2024-09-20,2024-09-20,161664,0,On Time
RP0017047,LN004433,CUS03332,15,2024-10-20,2024-10-20,161664,0,On Time
RP0017048,LN004433,CUS03332,16,2024-11-19,2024-11-19,161664,0,On Time
RP0017049,LN004433,CUS03332,17,2024-12-19,2024-12-19,161664,0,On Time
RP0017050,LN004433,CUS03332,18,2025-01-18,2025-01-18,161664,0,On Time
RP0017051,LN004433,CUS03332,19,2025-02-17,2025-02-17,161664,0,On Time
RP0017052,LN004433,CUS03332,20,2025-03-19,2025-03-19,161664,0,On Time
RP0017053,LN004433,CUS03332,21,2025-04-18,2025-04-18,161664,0,On Time
RP0017054,LN004433,CUS03332,22,2025-05-18,2025-05-18,161664,0,On Time
RP0017055,LN004433,CUS03332,23,2025-06-17,2025-06-17,161664,0,On Time
RP0017056,LN004437,CUS02774,1,2023-10-29,2023-10-29,206387,0,On Time
RP0017057,LN004437,CUS02774,2,2023-11-28,2023-11-28,206387,0,On Time
RP0017058,LN004437,CUS02774,3,2023-12-28,2023-12-28,206387,0,On Time
RP0017059,LN004437,CUS02774,4,2024-01-27,2024-01-27,206387,0,On Time
RP0017060,LN004437,CUS02774,5,2024-02-26,2024-02-26,206387,0,On Time
RP0017061,LN004437,CUS02774,6,2024-03-27,2024-03-27,206387,0,On Time
RP0017062,LN004437,CUS02774,7,2024-04-26,2024-04-26,206387,0,On Time
RP0017063,LN004437,CUS02774,8,2024-05-26,2024-05-26,206387,0,On Time
RP0017064,LN004437,CUS02774,9,2024-06-25,2024-06-25,206387,0,On Time
RP0017065,LN004437,CUS02774,10,2024-07-25,2024-07-25,206387,0,On Time
RP0017066,LN004437,CUS02774,11,2024-08-24,2024-08-24,206387,0,On Time
RP0017067,LN004437,CUS02774,12,2024-09-23,2024-09-23,206387,0,On Time
RP0017068,LN004439,CUS00281,1,2022-07-26,2022-07-26,228665,0,On Time
RP0017069,LN004439,CUS00281,2,2022-08-25,2022-08-25,228665,0,On Time
RP0017070,LN004439,CUS00281,3,2022-09-24,2022-09-24,228665,0,On Time
RP0017071,LN004439,CUS00281,4,2022-10-24,2022-10-24,228665,0,On Time
RP0017072,LN004439,CUS00281,5,2022-11-23,2022-11-23,228665,0,On Time
RP0017073,LN004439,CUS00281,6,2022-12-23,2022-12-23,228665,0,On Time
RP0017074,LN004439,CUS00281,7,2023-01-22,2023-01-22,228665,0,On Time
RP0017075,LN004439,CUS00281,8,2023-02-21,2023-02-21,228665,0,On Time
RP0017076,LN004439,CUS00281,9,2023-03-23,2023-03-23,228665,0,On Time
RP0017077,LN004439,CUS00281,10,2023-04-22,2023-04-22,228665,0,On Time
RP0017078,LN004439,CUS00281,11,2023-05-22,2023-05-22,228665,0,On Time
RP0017079,LN004439,CUS00281,12,2023-06-21,2023-06-21,228665,0,On Time
RP0017080,LN004440,CUS02173,1,2023-03-05,2023-03-05,299227,0,On Time
RP0017081,LN004440,CUS02173,2,2023-04-04,2023-04-04,299227,0,On Time
RP0017082,LN004440,CUS02173,3,2023-05-04,2023-05-04,299227,0,On Time
RP0017083,LN004440,CUS02173,4,2023-06-03,2023-06-03,299227,0,On Time
RP0017084,LN004440,CUS02173,5,2023-07-03,2023-07-03,299227,0,On Time
RP0017085,LN004440,CUS02173,6,2023-08-02,2023-08-02,299227,0,On Time
RP0017086,LN004440,CUS02173,7,2023-09-01,2023-09-01,299227,0,On Time
RP0017087,LN004440,CUS02173,8,2023-10-01,2023-10-01,299227,0,On Time
RP0017088,LN004440,CUS02173,9,2023-10-31,2023-10-31,299227,0,On Time
RP0017089,LN004440,CUS02173,10,2023-11-30,2023-11-30,299227,0,On Time
RP0017090,LN004440,CUS02173,11,2023-12-30,2023-12-30,299227,0,On Time
RP0017091,LN004440,CUS02173,12,2024-01-29,2024-01-29,299227,0,On Time
RP0017092,LN004440,CUS02173,13,2024-02-28,2024-02-28,299227,0,On Time
RP0017093,LN004440,CUS02173,14,2024-03-29,2024-03-29,299227,0,On Time
RP0017094,LN004440,CUS02173,15,2024-04-28,2024-04-28,299227,0,On Time
RP0017095,LN004440,CUS02173,16,2024-05-28,2024-05-28,299227,0,On Time
RP0017096,LN004440,CUS02173,17,2024-06-27,2024-06-27,299227,0,On Time
RP0017097,LN004440,CUS02173,18,2024-07-27,2024-07-27,299227,0,On Time
RP0017098,LN004442,CUS00035,1,2025-01-05,2025-01-05,1097483,0,On Time
RP0017099,LN004442,CUS00035,2,2025-02-04,2025-02-04,1097483,0,On Time
RP0017100,LN004442,CUS00035,3,2025-03-06,2025-03-06,1097483,0,On Time
RP0017101,LN004442,CUS00035,4,2025-04-05,2025-04-05,1097483,0,On Time
RP0017102,LN004442,CUS00035,5,2025-05-05,2025-05-05,1097483,0,On Time
RP0017103,LN004442,CUS00035,6,2025-06-04,2025-06-04,1097483,0,On Time
RP0017104,LN004444,CUS02663,1,2024-10-05,2024-10-05,493159,0,On Time
RP0017105,LN004444,CUS02663,2,2024-11-04,2024-11-04,493159,0,On Time
RP0017106,LN004444,CUS02663,3,2024-12-04,2024-12-04,493159,0,On Time
RP0017107,LN004444,CUS02663,4,2025-01-03,2025-01-03,493159,0,On Time
RP0017108,LN004444,CUS02663,5,2025-02-02,2025-02-02,493159,0,On Time
RP0017109,LN004444,CUS02663,6,2025-03-04,2025-03-04,493159,0,On Time
RP0017110,LN004444,CUS02663,7,2025-04-03,2025-04-03,493159,0,On Time
RP0017111,LN004444,CUS02663,8,2025-05-03,2025-05-03,493159,0,On Time
RP0017112,LN004444,CUS02663,9,2025-06-02,2025-06-02,493159,0,On Time
RP0017113,LN004447,CUS01439,1,2022-10-07,2022-10-07,187129,0,On Time
RP0017114,LN004447,CUS01439,2,2022-11-06,2022-11-06,187129,0,On Time
RP0017115,LN004447,CUS01439,3,2022-12-06,2022-12-06,187129,0,On Time
RP0017116,LN004447,CUS01439,4,2023-01-05,2023-01-05,187129,0,On Time
RP0017117,LN004447,CUS01439,5,2023-02-04,2023-02-04,187129,0,On Time
RP0017118,LN004447,CUS01439,6,2023-03-06,2023-03-06,187129,0,On Time
RP0017119,LN004458,CUS00356,1,2024-05-04,2024-05-04,502470,0,On Time
RP0017120,LN004458,CUS00356,2,2024-06-03,2024-06-03,502470,0,On Time
RP0017121,LN004458,CUS00356,3,2024-07-03,2024-07-03,502470,0,On Time
RP0017122,LN004458,CUS00356,4,2024-08-02,2024-08-02,502470,0,On Time
RP0017123,LN004458,CUS00356,5,2024-09-01,2024-09-01,502470,0,On Time
RP0017124,LN004458,CUS00356,6,2024-10-01,2024-10-01,502470,0,On Time
RP0017125,LN004458,CUS00356,7,2024-10-31,2024-10-31,502470,0,On Time
RP0017126,LN004458,CUS00356,8,2024-11-30,2024-11-30,502470,0,On Time
RP0017127,LN004458,CUS00356,9,2024-12-30,2024-12-30,502470,0,On Time
RP0017128,LN004458,CUS00356,10,2025-01-29,2025-01-29,502470,0,On Time
RP0017129,LN004458,CUS00356,11,2025-02-28,2025-02-28,502470,0,On Time
RP0017130,LN004458,CUS00356,12,2025-03-30,2025-03-30,502470,0,On Time
RP0017131,LN004460,CUS00574,1,2024-11-06,2024-11-06,205978,0,On Time
RP0017132,LN004460,CUS00574,2,2024-12-06,2024-12-06,205978,0,On Time
RP0017133,LN004460,CUS00574,3,2025-01-05,2025-01-05,205978,0,On Time
RP0017134,LN004460,CUS00574,4,2025-02-04,2025-02-04,205978,0,On Time
RP0017135,LN004460,CUS00574,5,2025-03-06,2025-03-06,205978,0,On Time
RP0017136,LN004460,CUS00574,6,2025-04-05,2025-04-05,205978,0,On Time
RP0017137,LN004460,CUS00574,7,2025-05-05,2025-05-05,205978,0,On Time
RP0017138,LN004460,CUS00574,8,2025-06-04,2025-06-04,205978,0,On Time
RP0017139,LN004461,CUS03083,1,2022-03-20,2022-03-20,145999,0,On Time
RP0017140,LN004461,CUS03083,2,2022-04-19,2022-04-19,145999,0,On Time
RP0017141,LN004461,CUS03083,3,2022-05-19,2022-05-19,145999,0,On Time
RP0017142,LN004461,CUS03083,4,2022-06-18,2022-06-18,145999,0,On Time
RP0017143,LN004461,CUS03083,5,2022-07-18,2022-07-18,145999,0,On Time
RP0017144,LN004461,CUS03083,6,2022-08-17,2022-08-17,145999,0,On Time
RP0017145,LN004461,CUS03083,7,2022-09-16,2022-09-16,145999,0,On Time
RP0017146,LN004461,CUS03083,8,2022-10-16,2022-10-16,145999,0,On Time
RP0017147,LN004461,CUS03083,9,2022-11-15,2022-11-15,145999,0,On Time
RP0017148,LN004461,CUS03083,10,2022-12-15,2022-12-15,145999,0,On Time
RP0017149,LN004461,CUS03083,11,2023-01-14,2023-01-14,145999,0,On Time
RP0017150,LN004461,CUS03083,12,2023-02-13,2023-02-13,145999,0,On Time
RP0017151,LN004461,CUS03083,13,2023-03-15,2023-03-15,145999,0,On Time
RP0017152,LN004461,CUS03083,14,2023-04-14,2023-04-14,145999,0,On Time
RP0017153,LN004461,CUS03083,15,2023-05-14,2023-05-14,145999,0,On Time
RP0017154,LN004461,CUS03083,16,2023-06-13,2023-06-13,145999,0,On Time
RP0017155,LN004461,CUS03083,17,2023-07-13,2023-07-13,145999,0,On Time
RP0017156,LN004461,CUS03083,18,2023-08-12,2023-08-12,145999,0,On Time
RP0017157,LN004461,CUS03083,19,2023-09-11,2023-09-11,145999,0,On Time
RP0017158,LN004461,CUS03083,20,2023-10-11,2023-10-11,145999,0,On Time
RP0017159,LN004461,CUS03083,21,2023-11-10,2023-11-10,145999,0,On Time
RP0017160,LN004461,CUS03083,22,2023-12-10,2023-12-10,145999,0,On Time
RP0017161,LN004461,CUS03083,23,2024-01-09,2024-01-09,145999,0,On Time
RP0017162,LN004461,CUS03083,24,2024-02-08,2024-02-08,145999,0,On Time
RP0017163,LN004464,CUS02991,1,2023-02-08,2023-02-08,859902,0,On Time
RP0017164,LN004464,CUS02991,2,2023-03-10,2023-03-10,859902,0,On Time
RP0017165,LN004464,CUS02991,3,2023-04-09,2023-04-09,859902,0,On Time
RP0017166,LN004464,CUS02991,4,2023-05-09,2023-05-09,859902,0,On Time
RP0017167,LN004464,CUS02991,5,2023-06-08,2023-06-08,859902,0,On Time
RP0017168,LN004464,CUS02991,6,2023-07-08,2023-07-08,859902,0,On Time
RP0017169,LN004464,CUS02991,7,2023-08-07,2023-08-07,859902,0,On Time
RP0017170,LN004464,CUS02991,8,2023-09-06,2023-09-06,859902,0,On Time
RP0017171,LN004464,CUS02991,9,2023-10-06,2023-10-06,859902,0,On Time
RP0017172,LN004464,CUS02991,10,2023-11-05,2023-11-05,859902,0,On Time
RP0017173,LN004464,CUS02991,11,2023-12-05,2023-12-05,859902,0,On Time
RP0017174,LN004464,CUS02991,12,2024-01-04,2024-01-04,859902,0,On Time
RP0017175,LN004464,CUS02991,13,2024-02-03,2024-02-03,859902,0,On Time
RP0017176,LN004464,CUS02991,14,2024-03-04,2024-03-04,859902,0,On Time
RP0017177,LN004464,CUS02991,15,2024-04-03,2024-04-03,859902,0,On Time
RP0017178,LN004464,CUS02991,16,2024-05-03,2024-05-03,859902,0,On Time
RP0017179,LN004464,CUS02991,17,2024-06-02,2024-06-02,859902,0,On Time
RP0017180,LN004464,CUS02991,18,2024-07-02,2024-07-02,859902,0,On Time
RP0017181,LN004467,CUS01759,1,2025-01-18,2025-01-18,3219515,0,On Time
RP0017182,LN004467,CUS01759,2,2025-02-17,2025-02-17,3219515,0,On Time
RP0017183,LN004467,CUS01759,3,2025-03-19,2025-03-19,3219515,0,On Time
RP0017184,LN004472,CUS01135,1,2022-09-26,2022-09-26,263578,0,On Time
RP0017185,LN004472,CUS01135,2,2022-10-26,2022-10-26,263578,0,On Time
RP0017186,LN004472,CUS01135,3,2022-11-25,2022-11-25,263578,0,On Time
RP0017187,LN004472,CUS01135,4,2022-12-25,2022-12-25,263578,0,On Time
RP0017188,LN004472,CUS01135,5,2023-01-24,2023-01-24,263578,0,On Time
RP0017189,LN004472,CUS01135,6,2023-02-23,2023-02-23,263578,0,On Time
RP0017190,LN004472,CUS01135,7,2023-03-25,2023-03-25,263578,0,On Time
RP0017191,LN004472,CUS01135,8,2023-04-24,2023-04-24,263578,0,On Time
RP0017192,LN004472,CUS01135,9,2023-05-24,2023-05-24,263578,0,On Time
RP0017193,LN004472,CUS01135,10,2023-06-23,2023-06-23,263578,0,On Time
RP0017194,LN004472,CUS01135,11,2023-07-23,2023-07-23,263578,0,On Time
RP0017195,LN004472,CUS01135,12,2023-08-22,2023-08-22,263578,0,On Time
RP0017196,LN004474,CUS00346,1,2023-01-12,2023-01-12,100044,0,On Time
RP0017197,LN004474,CUS00346,2,2023-02-11,2023-02-11,100044,0,On Time
RP0017198,LN004474,CUS00346,3,2023-03-13,2023-03-13,100044,0,On Time
RP0017199,LN004474,CUS00346,4,2023-04-12,2023-04-12,100044,0,On Time
RP0017200,LN004474,CUS00346,5,2023-05-12,2023-05-12,100044,0,On Time
RP0017201,LN004474,CUS00346,6,2023-06-11,2023-06-11,100044,0,On Time
RP0017202,LN004476,CUS02267,1,2022-11-23,2022-11-23,536879,0,On Time
RP0017203,LN004476,CUS02267,2,2022-12-23,2022-12-23,536879,0,On Time
RP0017204,LN004476,CUS02267,3,2023-01-22,2023-01-22,536879,0,On Time
RP0017205,LN004480,CUS02489,1,2022-12-14,2022-12-14,100178,0,On Time
